11,13
  -0.0000000000,   0.1200000000
   0.0000000000,   0.2399999998
  -0.0000000000,   0.3600000000
  -0.0000000001,   0.4800000004
  -0.0000000000,   0.6000000001
  -0.0000000000,   0.7200000001
  -0.0000000000,   0.8400000000
  -0.0000000000,   0.9600000000
  -0.0000000000,   1.0800000000
  -0.0000000000,   1.2000000000
  -0.0000000000,   1.3200000000
  -0.0000000000,   1.4400000000
  -0.0000000000,   1.5600000000
  -0.0000000000,   1.6800000000
  -0.0000000000,   1.8000000000
  -0.0000000000,   1.9200000000
   0.0000000000,   2.0400000000
  -0.0000000000,   2.1600000000
   0.0000000000,   2.2800000000
  -0.0000000000,   2.4000000000
  -0.0000000000,   2.5200000000
  -0.0000000000,   2.6400000000
   0.0000000000,   2.7600000000
  -0.0000000000,   2.8800000000
  -0.0000000000,   3.0000000000
  -0.0000000000,   3.1200000000
   0.0000000000,   3.2400000000
  -0.0000000000,   3.3600000000
   0.0000000000,   3.4800000000
   0.0000000000,   3.6000000000
  -0.0000000000,   3.7200000000
  -0.0000000000,   3.8400000000
   0.0000000000,   3.9600000000
   0.0000000000,   4.0800000000
  -0.0000000000,   4.2000000000
   0.0000000000,   4.3200000000
  -0.0000000000,   4.4400000000
   0.0000000000,   4.5600000000
   0.0000000000,   4.6800000000
   0.0000000000,   4.8000000000
   0.0000000000,   4.9200000000
  -0.0000000000,   5.0400000000
  -0.0000000000,   5.1600000000
   0.0000000000,   5.2800000000
   0.0000000000,   5.4000000000
   0.0000000000,   5.5200000000
  -0.0000000000,   5.6400000000
   0.0000000000,   5.7600000000
  -0.0000000000,   5.8800000000
  -0.0000000000,   6.0000000000
   0.0000000000,   6.1200000000
  -0.0000000000,   6.2400000000
   0.0000000000,   6.3600000000
   0.0000000000,   6.4800000000
  -0.0000000000,   6.6000000000
   0.0000000000,   6.7200000000
  -0.0000000000,   6.8400000000
  -0.0000000000,   6.9600000000
  -0.0000000000,   7.0800000000
  -0.0000000000,   7.2000000000
  -0.0000000000,   7.3200000000
  -0.0000000000,   7.4400000000
  -0.0000000000,   7.5600000000
  -0.0000000000,   7.6800000000
  -0.0000000000,   7.8000000000
  -0.0000000000,   7.9200000000
  -0.0000000000,   8.0400000000
  -0.0000000000,   8.1600000000
  -0.0000000001,   8.2800000000
  -0.0000000000,   8.4000000000
   0.0000000000,   8.5200000000
  -0.0000000000,   8.6400000000
   0.0000000001,   8.7600000000
  -0.0000000018,   8.8800000105
  -0.0000000017,   9.0000000101
  -0.0000000016,   9.1200000097
  -0.0000000016,   9.2400000093
  -0.0000000015,   9.3600000090
  -0.0000000014,   9.4800000086
  -0.0000000014,   9.6000000083
  -0.0000000013,   9.7200000080
  -0.0000000013,   9.8400000077
  -0.0000000012,   9.9600000075
  -0.0000000012,  10.0800000072
  -0.0000000012,  10.2000000070
  -0.0000000011,  10.3200000067
  -0.0000000011,  10.4400000065
  -0.0000000010,  10.5600000063
  -0.0000000010,  10.6800000061
  -0.0000000010,  10.8000000059
  -0.0000000009,  10.9200000057
  -0.0000000009,  11.0400000055
  -0.0000000009,  11.1600000053
  -0.0000000009,  11.2800000052
  -0.0000000008,  11.4000000050
  -0.0000000008,  11.5200000048
  -0.0000000008,  11.6400000047
  -0.0000000008,  11.7600000046
  -0.0000000007,  11.8800000044
  -0.0000000007,  12.0000000043
